"ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS" "GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS" "GOBP_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS" "1/7" "25/8821" 0.0196777715268299 0.0966082494678132 0.058044932855883 "Tiam1" 1
"GOBP_REGULATION_OF_GTPASE_ACTIVITY" "GOBP_REGULATION_OF_GTPASE_ACTIVITY" "GOBP_REGULATION_OF_GTPASE_ACTIVITY" "2/7" "286/8821" 0.0197502075074694 0.0966082494678132 0.058044932855883 "Tiam1/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY" "GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY" "GOBP_POSITIVE_REGULATION_OF_SIGNALING_RECEPTOR_ACTIVITY" "1/7" "26/8821" 0.0204579279160194 0.0966082494678132 0.058044932855883 "Nrp1" 1
"GOBP_REGULATION_OF_CELL_DEVELOPMENT" "GOBP_REGULATION_OF_CELL_DEVELOPMENT" "GOBP_REGULATION_OF_CELL_DEVELOPMENT" "2/7" "294/8821" 0.0208088667597245 0.0966082494678132 0.058044932855883 "Tiam1/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS" "GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS" "GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS" "3/7" "818/8821" 0.0209164903533112 0.0966082494678132 0.058044932855883 "Furin/Tiam1/Nrp1" 3
"GOBP_AXON_DEVELOPMENT" "GOBP_AXON_DEVELOPMENT" "GOBP_AXON_DEVELOPMENT" "2/7" "296/8821" 0.0210773168770969 0.0966082494678132 0.058044932855883 "Tiam1/Nrp1" 2
"GOBP_COLLAGEN_CATABOLIC_PROCESS" "GOBP_COLLAGEN_CATABOLIC_PROCESS" "GOBP_COLLAGEN_CATABOLIC_PROCESS" "1/7" "27/8821" 0.0212375520779967 0.0966082494678132 0.058044932855883 "Furin" 1
"GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY" "GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY" "GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY" "1/7" "27/8821" 0.0212375520779967 0.0966082494678132 0.058044932855883 "Tiam1" 1
"GOBP_RESPONSE_TO_COCAINE" "GOBP_RESPONSE_TO_COCAINE" "GOBP_RESPONSE_TO_COCAINE" "1/7" "27/8821" 0.0212375520779967 0.0966082494678132 0.058044932855883 "Tiam1" 1
"GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY" "GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY" "GOBP_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_SIGNALING_PATHWAY" "1/7" "27/8821" 0.0212375520779967 0.0966082494678132 0.058044932855883 "Nrp1" 1
"GOBP_CELL_GROWTH" "GOBP_CELL_GROWTH" "GOBP_CELL_GROWTH" "2/7" "299/8821" 0.0214828148389535 0.0966082494678132 0.058044932855883 "Tiam1/Nrp1" 2
"GOBP_CELL_MIGRATION" "GOBP_CELL_MIGRATION" "GOBP_CELL_MIGRATION" "3/7" "832/8821" 0.0218996862542403 0.0966082494678132 0.058044932855883 "Tiam1/Nrp1/Cxcr3" 3
"GOBP_GLIAL_CELL_MIGRATION" "GOBP_GLIAL_CELL_MIGRATION" "GOBP_GLIAL_CELL_MIGRATION" "1/7" "28/8821" 0.022016644315369 0.0966082494678132 0.058044932855883 "Tiam1" 1
"GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY" "GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY" "GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY" "1/7" "28/8821" 0.022016644315369 0.0966082494678132 0.058044932855883 "Nrp1" 1
"GOBP_BIOLOGICAL_ADHESION" "GOBP_BIOLOGICAL_ADHESION" "GOBP_BIOLOGICAL_ADHESION" "3/7" "844/8821" 0.0227635825781962 0.0966082494678132 0.058044932855883 "Tiam1/Nrp1/Cxcr3" 3
"GOBP_NEURAL_CREST_CELL_MIGRATION" "GOBP_NEURAL_CREST_CELL_MIGRATION" "GOBP_NEURAL_CREST_CELL_MIGRATION" "1/7" "29/8821" 0.0227952049306076 0.0966082494678132 0.058044932855883 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION" "GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION" "GOBP_POSITIVE_REGULATION_OF_AXON_EXTENSION" "1/7" "29/8821" 0.0227952049306076 0.0966082494678132 0.058044932855883 "Nrp1" 1
"GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS" "GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS" "GOBP_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS" "1/7" "29/8821" 0.0227952049306076 0.0966082494678132 0.058044932855883 "Tiam1" 1
"GOBP_REGULATION_OF_STEROL_TRANSPORT" "GOBP_REGULATION_OF_STEROL_TRANSPORT" "GOBP_REGULATION_OF_STEROL_TRANSPORT" "1/7" "29/8821" 0.0227952049306076 0.0966082494678132 0.058044932855883 "Furin" 1
"GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE" "GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE" "GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE" "2/7" "314/8821" 0.0235606686731541 0.0967506782520094 0.0581305080449684 "Tiam1/Nrp1" 2
"GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS" "GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS" "GOBP_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS" "1/7" "30/8821" 0.0235732342260448 0.0967506782520094 0.0581305080449684 "Furin" 1
"GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "GOBP_POSITIVE_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "1/7" "30/8821" 0.0235732342260448 0.0967506782520094 0.0581305080449684 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_LOCOMOTION" "GOBP_POSITIVE_REGULATION_OF_LOCOMOTION" "GOBP_POSITIVE_REGULATION_OF_LOCOMOTION" "2/7" "317/8821" 0.0239862189531311 0.0967506782520094 0.0581305080449684 "Tiam1/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS" "GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS" "GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS" "2/7" "319/8821" 0.0242717508133706 0.0967506782520094 0.0581305080449684 "Tiam1/Nrp1" 2
"GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "1/7" "31/8821" 0.0243507325038765 0.0967506782520094 0.0581305080449684 "Tiam1" 1
"GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION" "GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION" "GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION" "1/7" "31/8821" 0.0243507325038765 0.0967506782520094 0.0581305080449684 "Tiam1" 1
"GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT" "GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT" "GOBP_REGULATION_OF_DENDRITIC_SPINE_DEVELOPMENT" "1/7" "32/8821" 0.0251277000661603 0.098954217074702 0.0594544556758706 "Tiam1" 1
"GOBP_SECRETION" "GOBP_SECRETION" "GOBP_SECRETION" "3/7" "882/8821" 0.0256290144952037 0.0998007695162069 0.059963088012103 "Furin/Ctsw/Tiam1" 3
"GOBP_CARDIAC_SEPTUM_MORPHOGENESIS" "GOBP_CARDIAC_SEPTUM_MORPHOGENESIS" "GOBP_CARDIAC_SEPTUM_MORPHOGENESIS" "1/7" "33/8821" 0.0259041372148159 0.0998007695162069 0.059963088012103 "Nrp1" 1
"GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION" "GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION" "GOBP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION" "2/7" "331/8821" 0.0260154814918652 0.0998007695162069 0.059963088012103 "Tiam1/Nrp1" 2
"GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS" "GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS" "GOBP_NEGATIVE_REGULATION_OF_CHEMOTAXIS" "1/7" "34/8821" 0.0266800442516272 0.100144775064069 0.0601697761473057 "Nrp1" 1
"GOBP_RECEPTOR_CATABOLIC_PROCESS" "GOBP_RECEPTOR_CATABOLIC_PROCESS" "GOBP_RECEPTOR_CATABOLIC_PROCESS" "1/7" "34/8821" 0.0266800442516272 0.100144775064069 0.0601697761473057 "Furin" 1
"GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM" "GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM" "GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM" "2/7" "338/8821" 0.0270566083713944 0.100144775064069 0.0601697761473057 "Tiam1/Nrp1" 2
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION" "GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION" "GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION" "2/7" "339/8821" 0.0272067685024052 0.100144775064069 0.0601697761473057 "Tiam1/Nrp1" 2
"GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS" "GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS" "GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS" "1/7" "35/8821" 0.0274554214782391 0.100144775064069 0.0601697761473057 "Nrp1" 1
"GOBP_LYMPHOCYTE_CHEMOTAXIS" "GOBP_LYMPHOCYTE_CHEMOTAXIS" "GOBP_LYMPHOCYTE_CHEMOTAXIS" "1/7" "35/8821" 0.0274554214782391 0.100144775064069 0.0601697761473057 "Cxcr3" 1
"GOBP_DENDRITIC_SPINE_MORPHOGENESIS" "GOBP_DENDRITIC_SPINE_MORPHOGENESIS" "GOBP_DENDRITIC_SPINE_MORPHOGENESIS" "1/7" "36/8821" 0.0282302691961601 0.101310240260413 0.0608700201682909 "Tiam1" 1
"GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY" "GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY" "GOBP_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY" "1/7" "36/8821" 0.0282302691961601 0.101310240260413 0.0608700201682909 "Nrp1" 1
"GOBP_NERVE_DEVELOPMENT" "GOBP_NERVE_DEVELOPMENT" "GOBP_NERVE_DEVELOPMENT" "1/7" "37/8821" 0.0290045877067606 0.101630248263846 0.0610622899089697 "Nrp1" 1
"GOBP_POSITIVE_CHEMOTAXIS" "GOBP_POSITIVE_CHEMOTAXIS" "GOBP_POSITIVE_CHEMOTAXIS" "1/7" "37/8821" 0.0290045877067606 0.101630248263846 0.0610622899089697 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_STRESS_FIBER_ASSEMBLY" "1/7" "37/8821" 0.0290045877067606 0.101630248263846 0.0610622899089697 "Nrp1" 1
"GOBP_ARTERY_MORPHOGENESIS" "GOBP_ARTERY_MORPHOGENESIS" "GOBP_ARTERY_MORPHOGENESIS" "1/7" "38/8821" 0.0297783773112746 0.10197286471289 0.0612681434348292 "Nrp1" 1
"GOBP_BLOOD_VESSEL_MORPHOGENESIS" "GOBP_BLOOD_VESSEL_MORPHOGENESIS" "GOBP_BLOOD_VESSEL_MORPHOGENESIS" "2/7" "360/8821" 0.0304415082434546 0.10197286471289 0.0612681434348292 "Nrp1/Cxcr3" 2
"GOBP_DEVELOPMENTAL_GROWTH" "GOBP_DEVELOPMENTAL_GROWTH" "GOBP_DEVELOPMENTAL_GROWTH" "2/7" "360/8821" 0.0304415082434546 0.10197286471289 0.0612681434348292 "Tiam1/Nrp1" 2
"GOBP_FILOPODIUM_ASSEMBLY" "GOBP_FILOPODIUM_ASSEMBLY" "GOBP_FILOPODIUM_ASSEMBLY" "1/7" "39/8821" 0.0305516383107993 0.10197286471289 0.0612681434348292 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS" "GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS" "GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS" "1/7" "39/8821" 0.0305516383107993 0.10197286471289 0.0612681434348292 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION" "GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION" "GOBP_POSITIVE_REGULATION_OF_CELL_MATRIX_ADHESION" "1/7" "39/8821" 0.0305516383107993 0.10197286471289 0.0612681434348292 "Nrp1" 1
"GOBP_OUTFLOW_TRACT_MORPHOGENESIS" "GOBP_OUTFLOW_TRACT_MORPHOGENESIS" "GOBP_OUTFLOW_TRACT_MORPHOGENESIS" "1/7" "40/8821" 0.0313243710062924 0.10197286471289 0.0612681434348292 "Nrp1" 1
"GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "GOBP_REGULATION_OF_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING" "1/7" "40/8821" 0.0313243710062924 0.10197286471289 0.0612681434348292 "Nrp1" 1
"GOBP_EPITHELIAL_CELL_DIFFERENTIATION" "GOBP_EPITHELIAL_CELL_DIFFERENTIATION" "GOBP_EPITHELIAL_CELL_DIFFERENTIATION" "2/7" "366/8821" 0.0313938931812717 0.10197286471289 0.0612681434348292 "Furin/Nrp1" 2
"GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "GOBP_REGULATION_OF_CELL_PROJECTION_ORGANIZATION" "2/7" "366/8821" 0.0313938931812717 0.10197286471289 0.0612681434348292 "Tiam1/Nrp1" 2
"GOBP_CELL_FATE_SPECIFICATION" "GOBP_CELL_FATE_SPECIFICATION" "GOBP_CELL_FATE_SPECIFICATION" "1/7" "41/8821" 0.0320965756985778 0.10202125847048 0.0612972197551787 "Nrp1" 1
"GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS" "GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS" "GOBP_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS" "1/7" "41/8821" 0.0320965756985778 0.10202125847048 0.0612972197551787 "Tiam1" 1
"GOBP_T_CELL_MIGRATION" "GOBP_T_CELL_MIGRATION" "GOBP_T_CELL_MIGRATION" "1/7" "41/8821" 0.0320965756985778 0.10202125847048 0.0612972197551787 "Cxcr3" 1
"GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS" "GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS" "GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS" "3/7" "968/8821" 0.0328513088137271 0.103002622861346 0.0618868508735232 "Furin/Tiam1/Nrp1" 3
"GOBP_SMOOTH_MUSCLE_CELL_MIGRATION" "GOBP_SMOOTH_MUSCLE_CELL_MIGRATION" "GOBP_SMOOTH_MUSCLE_CELL_MIGRATION" "1/7" "42/8821" 0.0328682526883397 0.103002622861346 0.0618868508735232 "Nrp1" 1
"GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS" "GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS" "GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS" "1/7" "43/8821" 0.0336394022761267 0.103238165606044 0.0620283715291193 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY" "1/7" "43/8821" 0.0336394022761267 0.103238165606044 0.0620283715291193 "Nrp1" 1
"GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS" "GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS" "GOBP_REGULATION_OF_DENDRITE_MORPHOGENESIS" "1/7" "43/8821" 0.0336394022761267 0.103238165606044 0.0620283715291193 "Tiam1" 1
"GOBP_CORNIFICATION" "GOBP_CORNIFICATION" "GOBP_CORNIFICATION" "1/7" "44/8821" 0.0344100247623499 0.104166401491467 0.0625860815584452 "Furin" 1
"GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION" "GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION" "GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION" "1/7" "44/8821" 0.0344100247623499 0.104166401491467 0.0625860815584452 "Nrp1" 1
"GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY" "GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY" "GOBP_NEGATIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY" "1/7" "45/8821" 0.0351801204472837 0.105068144960008 0.0631278742042392 "Ltbp1" 1
"GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION" "GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION" "GOBP_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION" "1/7" "45/8821" 0.0351801204472837 0.105068144960008 0.0631278742042392 "Nrp1" 1
"GOBP_LOCOMOTION" "GOBP_LOCOMOTION" "GOBP_LOCOMOTION" "3/7" "999/8821" 0.0357082121135168 0.105247446617264 0.0632356036446718 "Tiam1/Nrp1/Cxcr3" 3
"GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY" "GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY" "GOBP_POSITIVE_REGULATION_OF_JUN_KINASE_ACTIVITY" "1/7" "46/8821" 0.0359496896310654 0.105247446617264 0.0632356036446718 "Tiam1" 1
"GOBP_ZYMOGEN_ACTIVATION" "GOBP_ZYMOGEN_ACTIVATION" "GOBP_ZYMOGEN_ACTIVATION" "1/7" "46/8821" 0.0359496896310654 0.105247446617264 0.0632356036446718 "Furin" 1
"GOBP_TISSUE_MORPHOGENESIS" "GOBP_TISSUE_MORPHOGENESIS" "GOBP_TISSUE_MORPHOGENESIS" "2/7" "396/8821" 0.0363387920919861 0.105691258045319 0.0635022579385241 "Tiam1/Nrp1" 2
"GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS" "GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS" "GOBP_MEMBRANE_PROTEIN_PROTEOLYSIS" "1/7" "48/8821" 0.037487249695039 0.107368294101217 0.0645098680111392 "Furin" 1
"GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS" "GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS" "GOBP_NEGATIVE_REGULATION_OF_CELLULAR_PROTEIN_CATABOLIC_PROCESS" "1/7" "48/8821" 0.037487249695039 0.107368294101217 0.0645098680111392 "Furin" 1
"GOBP_CELL_JUNCTION_ORGANIZATION" "GOBP_CELL_JUNCTION_ORGANIZATION" "GOBP_CELL_JUNCTION_ORGANIZATION" "2/7" "405/8821" 0.0378804992671709 0.107368294101217 0.0645098680111392 "Tiam1/Nrp1" 2
"GOBP_CELL_PART_MORPHOGENESIS" "GOBP_CELL_PART_MORPHOGENESIS" "GOBP_CELL_PART_MORPHOGENESIS" "2/7" "405/8821" 0.0378804992671709 0.107368294101217 0.0645098680111392 "Tiam1/Nrp1" 2
"GOBP_NEURAL_CREST_CELL_DIFFERENTIATION" "GOBP_NEURAL_CREST_CELL_DIFFERENTIATION" "GOBP_NEURAL_CREST_CELL_DIFFERENTIATION" "1/7" "49/8821" 0.0382552411748218 0.107744191916429 0.0647357179107578 "Nrp1" 1
"GOBP_REGULATION_OF_LIPASE_ACTIVITY" "GOBP_REGULATION_OF_LIPASE_ACTIVITY" "GOBP_REGULATION_OF_LIPASE_ACTIVITY" "1/7" "50/8821" 0.0390227073526347 0.108531904824515 0.0652089978129553 "Furin" 1
"GOBP_RESPONSE_TO_CHEMOKINE" "GOBP_RESPONSE_TO_CHEMOKINE" "GOBP_RESPONSE_TO_CHEMOKINE" "1/7" "50/8821" 0.0390227073526347 0.108531904824515 0.0652089978129553 "Cxcr3" 1
"GOBP_MUSCLE_CELL_MIGRATION" "GOBP_MUSCLE_CELL_MIGRATION" "GOBP_MUSCLE_CELL_MIGRATION" "1/7" "51/8821" 0.0397896485279322 0.109977599968508 0.0660776118084 "Nrp1" 1
"GOBP_KERATINIZATION" "GOBP_KERATINIZATION" "GOBP_KERATINIZATION" "1/7" "52/8821" 0.0405560650000307 0.110045420274474 0.0661183601412568 "Furin" 1
"GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY" "GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY" "1/7" "52/8821" 0.0405560650000307 0.110045420274474 0.0661183601412568 "Nrp1" 1
"GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION" "GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION" "GOBP_POSITIVE_REGULATION_OF_ENDOTHELIAL_CELL_PROLIFERATION" "1/7" "52/8821" 0.0405560650000307 0.110045420274474 0.0661183601412568 "Nrp1" 1
"GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION" "GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION" "GOBP_REGULATION_OF_POSTSYNAPSE_ORGANIZATION" "1/7" "53/8821" 0.041321957068111 0.111444066032178 0.0669587055521544 "Tiam1" 1
"GOBP_VASCULATURE_DEVELOPMENT" "GOBP_VASCULATURE_DEVELOPMENT" "GOBP_VASCULATURE_DEVELOPMENT" "2/7" "428/8821" 0.0419390277615994 0.111604916696998 0.0670553491213189 "Nrp1/Cxcr3" 2
"GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION" "GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION" "GOBP_REGULATION_OF_ACTOMYOSIN_STRUCTURE_ORGANIZATION" "1/7" "54/8821" 0.0420873250312181 0.111604916696998 0.0670553491213189 "Nrp1" 1
"GOBP_MUSCLE_HYPERTROPHY" "GOBP_MUSCLE_HYPERTROPHY" "GOBP_MUSCLE_HYPERTROPHY" "1/7" "55/8821" 0.0428521691882598 0.111604916696998 0.0670553491213189 "Tiam1" 1
"GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION" "GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION" "GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION" "2/7" "434/8821" 0.043025313741522 0.111604916696998 0.0670553491213189 "Tiam1/Nrp1" 2
"GOBP_REGULATION_OF_MAPK_CASCADE" "GOBP_REGULATION_OF_MAPK_CASCADE" "GOBP_REGULATION_OF_MAPK_CASCADE" "2/7" "437/8821" 0.0435726650529137 0.111604916696998 0.0670553491213189 "Tiam1/Nrp1" 2
"GOBP_DENDRITIC_SPINE_DEVELOPMENT" "GOBP_DENDRITIC_SPINE_DEVELOPMENT" "GOBP_DENDRITIC_SPINE_DEVELOPMENT" "1/7" "56/8821" 0.0436164898380068 0.111604916696998 0.0670553491213189 "Tiam1" 1
"GOBP_FOCAL_ADHESION_ASSEMBLY" "GOBP_FOCAL_ADHESION_ASSEMBLY" "GOBP_FOCAL_ADHESION_ASSEMBLY" "1/7" "56/8821" 0.0436164898380068 0.111604916696998 0.0670553491213189 "Nrp1" 1
"GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION" "1/7" "56/8821" 0.0436164898380068 0.111604916696998 0.0670553491213189 "Tiam1" 1
"GOBP_ARTERY_DEVELOPMENT" "GOBP_ARTERY_DEVELOPMENT" "GOBP_ARTERY_DEVELOPMENT" "1/7" "57/8821" 0.0443802872790946 0.111604916696998 0.0670553491213189 "Nrp1" 1
"GOBP_BLASTOCYST_DEVELOPMENT" "GOBP_BLASTOCYST_DEVELOPMENT" "GOBP_BLASTOCYST_DEVELOPMENT" "1/7" "57/8821" 0.0443802872790946 0.111604916696998 0.0670553491213189 "Furin" 1
"GOBP_COLLAGEN_METABOLIC_PROCESS" "GOBP_COLLAGEN_METABOLIC_PROCESS" "GOBP_COLLAGEN_METABOLIC_PROCESS" "1/7" "57/8821" 0.0443802872790946 0.111604916696998 0.0670553491213189 "Furin" 1
"GOBP_CARDIAC_SEPTUM_DEVELOPMENT" "GOBP_CARDIAC_SEPTUM_DEVELOPMENT" "GOBP_CARDIAC_SEPTUM_DEVELOPMENT" "1/7" "58/8821" 0.0451435618100218 0.111604916696998 0.0670553491213189 "Nrp1" 1
"GOBP_NEURON_PROJECTION_ORGANIZATION" "GOBP_NEURON_PROJECTION_ORGANIZATION" "GOBP_NEURON_PROJECTION_ORGANIZATION" "1/7" "58/8821" 0.0451435618100218 0.111604916696998 0.0670553491213189 "Tiam1" 1
"GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY" "GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY" "GOBP_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY" "1/7" "58/8821" 0.0451435618100218 0.111604916696998 0.0670553491213189 "Nrp1" 1
